,,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment
,,AUC,NES,MotifSimilarityQvalue,OrthologousIdentity,Annotation,Context,TargetGenes,RankAtMax
TF,MotifID,,,,,,,,
AT2G26150,AT2G26150_supp,0.09276193891578507,4.477640376200827,0.0,1.0,placeholder,"frozenset({'activating', 'weight>90.0%', 'supp.genes_vs_tracks.rankings'})","[('AT2G29500', 78.37532816303047), ('AT2G32120', 76.28828006748815), ('AT5G51440', 42.6944063314178), ('AT5G52640', 86.38679764409375), ('AT2G44130', 4.019966162180499), ('AT2G26150', 1.0), ('AT1G03070', 32.45117755948927), ('AT5G02490', 22.40122077323693), ('AT1G59860', 71.15484933942759), ('AT4G34135', 5.076491888554893), ('AT4G17970', 15.629980213082112), ('AT1G67920', 2.740026420673715), ('AT1G73010', 3.01604105039684), ('AT1G75280', 7.887983932648244), ('AT5G13200', 5.277888774949507), ('AT2G46070', 10.092758938856605), ('AT3G16050', 161.37248503612742), ('AT5G04340', 3.8268045107378073), ('AT2G19310', 89.96578748472346), ('AT2G20560', 98.3265046451263), ('AT4G25200', 35.35599659961747), ('AT4G10250', 21.68766187879112), ('AT3G24500', 161.5242532228213), ('AT1G16030', 83.18759091736639), ('AT1G52560', 7.168214958213376), ('AT3G49570', 6.293260918387886), ('AT5G54165', 14.114409423642911), ('AT1G50740', 9.300775420003935), ('AT5G61820', 10.398061314485554), ('AT5G48570', 51.775076915339454), ('AT1G14200', 156.90574097269138), ('AT1G21550', 9.993002021067284), ('AT3G46230', 92.11434060483428), ('AT1G07400', 129.4964832205191)]",70
AT2G27300,AT2G27300_supp,0.07756578126948498,4.142759958581126,0.0,1.0,placeholder,"frozenset({'activating', 'weight>90.0%', 'supp.genes_vs_tracks.rankings'})","[('AT5G52270', 3.507155210033684), ('AT1G52315', 3.4236715702669454), ('AT3G20570', 66.42576009704368), ('AT1G31720', 17.660130074008528), ('AT4G39810', 2.136685954288004), ('AT1G23530', 36.14373881430843), ('AT5G45520', 9.70316444593198), ('AT2G14620', 7.5034612349973155), ('AT2G36650', 2.428054924876639), ('AT5G04700', 15.172607554817562), ('AT3G01680', 37.3542125834997), ('AT3G47180', 5.464041264784409), ('AT5G22870', 66.42303791198283), ('AT1G75260', 3.8385774885433697), ('AT3G17730', 26.55054664097511), ('AT4G28500', 31.3376162955446), ('AT1G75720', 25.89574232647058), ('AT5G04890', 3.1480845355990685), ('AT1G75280', 4.795684398501924), ('AT4G33490', 19.927100343707043), ('AT2G34530', 16.109050417834066), ('AT4G19050', 40.09541206088896), ('AT5G11990', 36.46638948783711), ('AT2G34540', 24.83015952082784), ('AT4G16015', 14.448674567827842), ('AT2G44930', 48.949673352947), ('AT3G28210', 5.215041762676004), ('AT3G04030', 7.070529790347452), ('AT3G10680', 4.678438943146955), ('AT3G12710', 6.748745878408822), ('AT3G13590', 24.90468958459188), ('AT2G27740', 3.599629957167381), ('AT5G14510', 23.292722792578697), ('AT5G67550', 28.36417824322989), ('AT1G13920', 2.681565207201458), ('AT5G48690', 25.241215505735628), ('AT5G50120', 34.70648680330378), ('AT5G38770', 52.53989744593389), ('AT5G25370', 2.060398428811363), ('AT1G29520', 41.0999409754671), ('AT5G39471', 15.02645561564782), ('AT5G20870', 4.36027766134272), ('AT5G46530', 60.48674121264085)]",146
AT3G03200,AT3G03200_supp,0.0705063883871831,3.4922489005647197,0.0,1.0,placeholder,"frozenset({'activating', 'weight>90.0%', 'supp.genes_vs_tracks.rankings'})","[('AT5G52270', 36.85184738655765), ('AT1G52315', 136.33710620112404), ('AT4G16640', 23.407082313539103), ('AT5G46530', 57.403628023570406), ('AT2G44930', 42.02311786401173), ('AT2G34540', 38.5794440911524), ('AT5G22870', 13.976944535480497), ('AT2G34530', 77.0110872389659), ('AT5G48690', 68.08918842838219), ('AT2G36650', 10.053618327519349), ('AT1G23530', 17.48389484594294), ('AT5G25370', 30.395317303055734), ('AT4G19050', 16.34984447622769), ('AT3G01680', 9.690212405308634), ('AT5G45520', 80.58743332883296), ('AT1G13195', 77.92849628756262), ('AT1G11570', 57.2583727906823), ('AT3G03200', 1.0), ('AT3G04030', 10.634983380353503), ('AT1G29520', 53.89582916506333), ('AT5G20870', 108.33569851953244), ('AT1G75720', 4.287880507215737), ('AT5G04890', 92.1136895436596), ('AT3G47180', 99.17177797675237), ('AT4G28500', 3.1486742733665767), ('AT3G13590', 92.5810299486243), ('AT4G25000', 5.861853659414123), ('AT2G14620', 49.290041996632425)]",124
AT3G09370,AT3G09370_supp,0.1785178517851785,8.590794544836449,0.0,1.0,placeholder,"frozenset({'activating', 'weight>90.0%', 'supp.genes_vs_tracks.rankings'})","[('AT2G22610', 5.249239017997133), ('AT2G45780', 4.2645786648623085), ('AT5G15510', 12.90315314718251), ('AT2G43290', 2.0440506000642755), ('AT3G14190', 18.08665632037668), ('AT2G25060', 14.688982658211485), ('AT3G02120', 8.581766857195031), ('AT3G42725', 2.134137905155968), ('AT5G55180', 6.393594145831516), ('AT3G55660', 10.584385595876704), ('AT1G02730', 17.006669563493105), ('AT3G60840', 1.9551715382816368)]",35
AT3G47600,AT3G47600_supp,0.04813852813852814,3.02880925744919,0.0,1.0,placeholder,"frozenset({'activating', 'weight>90.0%', 'supp.genes_vs_tracks.rankings'})","[('AT4G16515', 8.843268292261893), ('AT1G52400', 3.587188305016581), ('AT5G59290', 2.1910899073586245), ('AT5G45670', 28.651650600256342), ('AT4G00970', 4.4442909049956345), ('AT4G18970', 4.4730039881895545), ('AT5G36910', 2.5264987274278106), ('AT1G27950', 25.536467997250075), ('AT5G11160', 6.764511818939058), ('AT4G04890', 15.907472900500364), ('AT4G24510', 4.170242751730221), ('AT5G22250', 3.857471919820599), ('AT5G22270', 11.044707367503287), ('AT4G00360', 5.843118838199492), ('AT3G60650', 1.8662132245712215), ('AT1G29290', 2.3376344682317267), ('AT1G55260', 21.990119083566068), ('AT5G02890', 16.00190921171479), ('AT3G43720', 18.34596185422548), ('AT2G26250', 27.07240084712211), ('AT4G36250', 11.706976708309766), ('AT2G42840', 13.086137351871336)]",71
AT5G02320,AT5G02320_supp,0.21356421356421357,8.93592688110004,0.0,1.0,placeholder,"frozenset({'activating', 'weight>90.0%', 'supp.genes_vs_tracks.rankings'})","[('AT1G03780', 9.824574167372116), ('AT1G76310', 5.131439702941421), ('AT2G26760', 5.665716206695668), ('AT4G35620', 7.724429175937495), ('AT4G24265', 2.1158818947013844), ('AT5G03870', 5.834335312119353), ('AT5G03885', 4.169646323954838), ('AT3G02120', 6.795919272123105), ('AT5G15510', 9.231756178078715), ('AT3G51740', 4.09848654308395), ('AT5G56120', 10.54473612186124), ('AT1G14260', 3.054435517630751), ('AT1G08560', 5.751682750892835), ('AT5G25090', 8.914354852160502), ('AT4G28230', 7.972675936926766), ('AT3G59765', 4.257118214528931), ('AT3G55660', 2.9575492684968947), ('AT4G02800', 3.9720045494651095), ('AT3G52110', 10.529747220427852), ('AT4G14330', 6.862547502576116), ('AT4G17000', 4.4299397950812125), ('AT1G02730', 5.126595496577085), ('AT4G33260', 11.934524413738506), ('AT4G33270', 9.515058475373705), ('AT3G51280', 6.766712072110954), ('AT4G35730', 5.160495837825067), ('AT5G06150', 6.97247621772517), ('AT5G13840', 6.594996581202552), ('AT5G16250', 4.775580278996185), ('AT5G38300', 2.821213484172086), ('AT5G44040', 4.508887245588295), ('AT5G45700', 4.198497959467931), ('AT5G47500', 7.640571024606574), ('AT4G32830', 4.046956164613939), ('AT3G51230', 13.452957512243264), ('AT3G51720', 6.028221216966347), ('AT2G42110', 5.518927218859693), ('AT1G30690', 6.036363896292668), ('AT2G34190', 8.230307121680546), ('AT1G23790', 6.45386252974021), ('AT2G37390', 3.891330124983927), ('AT2G25060', 5.7065385682093925), ('AT1G63100', 9.798021204944265), ('AT1G18370', 5.803453483756651), ('AT2G45780', 2.204259055567817), ('AT1G16630', 7.563332884543403), ('AT3G02640', 9.601892083368806), ('AT3G05330', 11.374456057723467), ('AT3G11520', 6.370980532229072), ('AT2G16270', 6.085392928064521), ('AT3G14190', 7.321604783640565), ('AT3G15550', 6.04099759152001), ('AT3G16280', 9.212750571996285), ('AT1G31335', 4.638310074415688), ('AT3G42725', 3.764187400153339)]",90
AT5G11510,AT5G11510_supp,0.16052742998850783,9.658080655583587,0.0,1.0,placeholder,"frozenset({'activating', 'weight>90.0%', 'supp.genes_vs_tracks.rankings'})","[('AT1G76310', 51.49558518532616), ('AT1G03780', 39.079556727245695), ('AT2G26760', 53.032258650097226), ('AT4G28230', 46.90495107860702), ('AT5G03870', 69.64932638625672), ('AT5G15510', 52.95124518004487), ('AT1G53140', 62.42127545177005), ('AT4G35620', 35.92344083311154), ('AT1G18250', 68.1044515244011), ('AT1G14260', 20.971848706884973), ('AT5G56120', 57.292899113722136), ('AT3G02120', 85.472864810865), ('AT1G08560', 68.65064987775774), ('AT4G24265', 58.30390177750743), ('AT5G25090', 89.25606968809626), ('AT3G05152', 28.50652464437799), ('AT3G51740', 69.44111972549298), ('AT5G03885', 37.93438730330329), ('AT3G51280', 52.061942406048544), ('AT2G22610', 53.844657683899456), ('AT2G25060', 89.59648336709597), ('AT3G51720', 88.42328147035113), ('AT2G16270', 50.18714166205614), ('AT5G06150', 58.999803999276345), ('AT5G13840', 64.93556717677247), ('AT2G16850', 34.474422359193674), ('AT5G17160', 53.85865345812676), ('AT2G33560', 45.97175483324783), ('AT2G34190', 49.12067666704972), ('AT5G02490', 31.031235311774825), ('AT5G01910', 67.56006574830901), ('AT2G42110', 49.97241120237619), ('AT2G45780', 15.471229002297113), ('AT4G38740', 15.807687938689442), ('AT3G02640', 59.92168403317955), ('AT3G16280', 49.07865212367698), ('AT3G05330', 62.9289139089369), ('AT3G42725', 48.84258831665084), ('AT3G11520', 39.70886893928649), ('AT4G35730', 84.33418723049392), ('AT3G51230', 37.0969174173352), ('AT2G37390', 36.91290749926819), ('AT1G73620', 3.570474276241008), ('AT3G52110', 82.59445644530665), ('AT1G02730', 107.36140138492284), ('AT1G04110', 17.654187535423333), ('AT4G02800', 109.04895614852796), ('AT4G14330', 71.08756545593691), ('AT4G01730', 56.59848368485966), ('AT5G59970', 2.314377031468455), ('AT4G32830', 97.58278373584125), ('AT4G00460', 28.991440288594312), ('AT1G12060', 25.105146824743077), ('AT1G16630', 52.61348170341704), ('AT1G18370', 84.08939764844631), ('AT4G17000', 61.59102856077911), ('AT1G20610', 38.14444632018535), ('AT1G20930', 62.76748364293855), ('AT3G61118', 6.6361204645025), ('AT1G23790', 56.7802371227752), ('AT1G30690', 91.26273303813356), ('AT3G14190', 48.325302637793214), ('AT4G33270', 52.382804780916), ('AT5G23400', 25.039711663288998), ('AT1G63100', 84.06615138389787), ('AT5G38300', 57.51011667417364), ('AT1G59810', 2.518219077133691), ('AT5G16250', 105.05234142191512), ('AT3G55660', 53.51444111966676), ('AT5G44040', 70.02089423727435), ('AT3G59765', 63.85267651202679), ('AT4G33260', 40.7225416917398), ('AT5G45700', 48.113649497953176), ('AT5G47500', 54.064271235641705), ('AT1G31335', 82.6813569895537), ('AT1G51405', 11.66207438110354), ('AT3G15550', 53.94950439215822)]",90
AT5G11590,AT5G11590_supp,0.10479797979797979,3.3605969208208797,0.0,1.0,placeholder,"frozenset({'activating', 'weight>90.0%', 'supp.genes_vs_tracks.rankings'})","[('AT5G17220', 2.477171672240587), ('AT1G26770', 4.235873995120185)]",7
AT5G15150,AT5G15150_supp,0.06201550387596899,3.078704822199541,0.0,1.0,placeholder,"frozenset({'activating', 'weight>90.0%', 'supp.genes_vs_tracks.rankings'})","[('AT2G42610', 17.05459830695088), ('AT5G04950', 11.087965680678156), ('AT2G43100', 2.3855193505025696), ('AT3G49570', 2.3665394570646656), ('AT3G48550', 9.403313353221831), ('AT3G22740', 5.221731602282064), ('AT5G60890', 2.786902465263929)]",16
AT5G16600,AT5G16600_supp,0.061145809237412294,3.275118782885372,0.0,1.0,placeholder,"frozenset({'activating', 'weight>90.0%', 'supp.genes_vs_tracks.rankings'})","[('AT1G51680', 136.67307169209022), ('AT2G37040', 85.5369066833698), ('AT2G30490', 46.12635798802039), ('AT1G68810', 1.9530189065662256), ('AT5G22630', 2.767596261076602), ('AT4G34230', 37.86848656631517), ('AT1G76410', 9.08346351897334), ('AT1G23800', 9.229880530378878), ('AT1G55210', 45.67713359667231), ('AT2G38600', 5.766229367710602), ('AT5G50130', 5.583710627752625), ('AT2G37180', 2.8554051937439646), ('AT1G60989', 43.6577570514903), ('AT4G12900', 27.145572486420303), ('AT2G22860', 9.18396172603483), ('AT4G11211', 3.269960509060706), ('AT3G56240', 2.051732805582585), ('AT4G39410', 17.536704800341635), ('AT3G51030', 10.941134255836976), ('AT3G26960', 4.184595479079254), ('AT1G80520', 13.515304129480718), ('AT3G23810', 14.58870940601819), ('AT5G62680', 9.779247904640313), ('AT1G22885', 8.607255631909036), ('AT5G61480', 6.163408311742577)]",134
AT5G17260,AT5G17260_supp,0.06708595387840671,3.465988583890515,0.0,1.0,placeholder,"frozenset({'activating', 'weight>90.0%', 'supp.genes_vs_tracks.rankings'})","[('AT1G52315', 131.98668140304528), ('AT5G52270', 21.936121958201745), ('AT4G16640', 23.204642273316324), ('AT5G46530', 50.56997581579047), ('AT1G23530', 21.56226289122602), ('AT5G48690', 75.97006362909653), ('AT2G36650', 8.961581263492016), ('AT2G34530', 65.28782606278354), ('AT2G44930', 58.61810985953751), ('AT2G34540', 42.90556516268999), ('AT5G22870', 13.714015969456142), ('AT5G25370', 21.78672209647237), ('AT1G11570', 67.5154977157269), ('AT1G13195', 86.2307118376151), ('AT4G19050', 26.01303067917565), ('AT5G45520', 76.95074533515957), ('AT3G01680', 19.321536840532435), ('AT5G20870', 121.37791704287314), ('AT5G04890', 82.77413613361183), ('AT4G25000', 3.757474356739754), ('AT4G28500', 5.179110925160766), ('AT3G03200', 103.78682299953078), ('AT1G29520', 45.4435353784628), ('AT3G04030', 5.830351254995202), ('AT5G50120', 5.944775969565196), ('AT3G13590', 83.03918494485637), ('AT2G14620', 58.35669461892347), ('AT1G75720', 2.33152901076854), ('AT3G47180', 90.06655701764828)]",124
AT1G07640,AT1G07640_supp,0.17003367003367004,7.691459211886721,0.0,1.0,placeholder,"frozenset({'activating', 'top50', 'supp.genes_vs_tracks.rankings'})","[('AT2G01913', 69.94154472186057), ('AT5G19260', 45.924790332992), ('AT4G00460', 23.834232496390708), ('AT3G11930', 72.49747703772093), ('AT2G37590', 22.932204749837982), ('AT4G23410', 35.31206777811252), ('AT4G34560', 35.73785137765946), ('AT4G39190', 42.28809159065715), ('AT5G67600', 88.43848784123985), ('AT1G49470', 28.920721535214447), ('AT5G23360', 43.26522342445931), ('AT5G24800', 76.58507050755517), ('AT1G10380', 27.13162452705537), ('AT3G62690', 27.785329150526216), ('AT5G05160', 22.18076813666028), ('AT5G08350', 42.73282829421459), ('AT4G20270', 50.25862681727629), ('AT4G13600', 22.71914069502247), ('AT5G04230', 33.5988995914385), ('AT1G07640', 1.0), ('AT1G64700', 26.308355095568437), ('AT1G77885', 42.87599015458929), ('AT5G02460', 52.64832342765054), ('AT1G52140', 37.52881729033622), ('AT3G15353', 36.61518229715525), ('AT1G70670', 50.08312677375351), ('AT3G44960', 32.82214594598327), ('AT2G02130', 43.87411118826921), ('AT4G39770', 66.37786162083759)]",384
AT1G28470,AT1G28470_supp,0.10666666666666667,4.004807514400771,0.0,1.0,placeholder,"frozenset({'activating', 'top50', 'supp.genes_vs_tracks.rankings'})","[('AT1G75720', 25.25290284459288), ('AT1G16022', 24.116602900351545), ('AT5G18970', 37.11445591026367), ('AT3G05620', 36.11575782805088), ('AT1G11500', 27.942179231771707), ('AT4G19060', 22.3662568641475), ('AT1G29380', 23.925430355279463), ('AT5G03510', 33.52755024153642)]",66
AT1G32330,AT1G32330_supp,0.1512955643390426,5.965199871393404,0.0,1.0,placeholder,"frozenset({'activating', 'top50', 'supp.genes_vs_tracks.rankings'})","[('AT5G52640', 3.12725846047764), ('AT5G51440', 2.280327910622694), ('AT2G32120', 4.882869481224429), ('AT1G07400', 1.626925567928732), ('AT3G46230', 2.3170793626261688), ('AT1G16030', 4.776338485079365), ('AT1G21550', 5.015321823994928), ('AT5G48570', 2.158877363123614), ('AT4G10250', 2.3456562891120885), ('AT2G46070', 1.866397403121664), ('AT2G20560', 2.3835741053648536)]",70
AT1G73360,AT1G73360_supp,0.07644628099173553,3.9365738852224275,0.0,1.0,placeholder,"frozenset({'activating', 'top50', 'supp.genes_vs_tracks.rankings'})","[('AT5G45670', 3.0030026480621625), ('AT5G36910', 1.954210560901276), ('AT4G18970', 0.672700362714758), ('AT4G04890', 1.5560436012774514), ('AT1G55260', 0.790595189656835), ('AT4G24510', 0.8886577084536934), ('AT5G11160', 2.538089999738113)]",71
AT1G79180,AT1G79180_supp,0.08563899868247694,3.2791131530097775,0.0,1.0,placeholder,"frozenset({'activating', 'top50', 'supp.genes_vs_tracks.rankings'})","[('AT1G51680', 9.613201180188296), ('AT2G30490', 3.274477402012024), ('AT5G22630', 0.2604958140157654), ('AT4G34230', 0.7295911796684977), ('AT1G23800', 1.6821194217307849), ('AT1G55210', 1.1439715569521047), ('AT1G63030', 0.4479864133505006), ('AT4G14010', 0.5368311871067446), ('AT3G23810', 1.2464478408916555), ('AT2G44300', 30.507828335357097), ('AT1G21520', 18.72783661680049), ('AT2G37040', 6.80816292551004)]",131
AT2G20110,AT2G20110_supp,0.1069228874106923,3.632441081169307,0.0,1.0,placeholder,"frozenset({'activating', 'top50', 'supp.genes_vs_tracks.rankings'})","[('AT5G42720', 3.0123479340577224), ('AT1G44110', 20.48924568427512), ('AT5G62550', 14.39427148200686), ('AT1G72250', 4.587540877267939), ('AT1G53140', 15.495651134406613), ('AT2G33793', 25.56623451373614), ('AT3G22880', 3.358570215495408), ('AT4G05190', 5.602642802057935), ('AT3G04630', 6.007753073027102), ('AT5G17160', 7.380303480186395), ('AT3G01710', 4.740151741872396), ('AT4G23800', 23.52320573185705), ('AT4G15830', 3.241986666764221), ('AT3G23890', 10.96640074989756), ('AT2G26180', 18.956859726981747), ('AT5G60880', 5.420723698417426), ('AT5G60930', 6.998936519678101), ('AT5G55520', 2.9177668207693364), ('AT5G01910', 3.5553738978828227), ('AT1G02690', 10.652166970466286), ('AT5G67270', 4.382617655916864), ('AT1G61450', 15.480358875666456), ('AT1G20930', 4.1679345785597794), ('AT1G80450', 3.153601179111873)]",341
AT2G24570,AT2G24570_supp,0.08228627740822862,3.26164235033968,0.0,1.0,placeholder,"frozenset({'activating', 'top50', 'supp.genes_vs_tracks.rankings'})","[('AT2G29995', 13.487659226029631), ('AT1G07175', 16.019492545187862), ('AT5G01750', 14.85678208166162), ('AT5G53486', 15.875733013742328), ('AT1G59740', 25.49876374539128), ('AT3G54420', 20.27570525382141)]",45
AT2G26150,AT2G26150_supp,0.24154589371980675,5.520480198005916,0.0,1.0,placeholder,"frozenset({'activating', 'top50', 'supp.genes_vs_tracks.rankings'})","[('AT2G29500', 78.37532816303047), ('AT1G03070', 32.45117755948927), ('AT5G52640', 86.38679764409375), ('AT5G51440', 42.6944063314178), ('AT2G32120', 76.28828006748815), ('AT2G26150', 1.0), ('AT2G19310', 89.96578748472346), ('AT3G46230', 92.11434060483428), ('AT3G24500', 161.5242532228213), ('AT4G17970', 15.629980213082112), ('AT3G16050', 161.37248503612742), ('AT4G25200', 35.35599659961747), ('AT5G02490', 22.40122077323693), ('AT2G20560', 98.3265046451263), ('AT4G10250', 21.68766187879112), ('AT1G59860', 71.15484933942759), ('AT5G48570', 51.775076915339454), ('AT1G16030', 83.18759091736639), ('AT1G14200', 156.90574097269138), ('AT1G07400', 129.4964832205191)]",70
AT2G27300,AT2G27300_supp,0.08202020202020202,3.107382492119504,0.0,1.0,placeholder,"frozenset({'activating', 'top50', 'supp.genes_vs_tracks.rankings'})","[('AT5G46530', 60.48674121264085), ('AT5G22870', 66.42303791198283), ('AT1G23530', 36.14373881430843), ('AT2G44930', 48.949673352947), ('AT1G11570', 29.2224212745026), ('AT3G01680', 37.3542125834997), ('AT4G19050', 40.09541206088896), ('AT5G50120', 34.70648680330378), ('AT4G28500', 31.3376162955446), ('AT1G29520', 41.0999409754671)]",124
AT2G28810,AT2G28810_supp,0.14416896235078053,6.134920449745575,0.0,1.0,placeholder,"frozenset({'activating', 'top50', 'supp.genes_vs_tracks.rankings'})","[('AT5G19260', 57.07889302578151), ('AT2G01913', 76.76274679257646), ('AT3G62690', 50.03930814160505), ('AT5G24800', 97.64797706243144), ('AT5G23360', 32.19903288741667), ('AT4G39190', 29.355708783053167), ('AT4G34560', 40.1384110658241), ('AT4G23410', 40.36847540246281), ('AT3G11930', 69.11191537724952), ('AT5G67600', 95.7704390435752), ('AT1G49470', 32.503354921059874), ('AT1G54410', 27.99623925221101), ('AT5G23810', 42.77163821218604), ('AT1G29160', 36.94332650253072), ('AT5G08350', 41.7103391952999), ('AT5G05160', 27.52078049208329), ('AT5G04230', 63.34472545328693), ('AT4G35190', 26.447334549158608), ('AT4G20270', 24.395778583107692), ('AT1G07640', 92.82563107235816), ('AT1G70670', 80.61256760105547), ('AT4G01440', 29.578134542566357), ('AT2G02130', 80.95420422916237), ('AT3G15353', 46.17214134230206), ('AT1G52140', 57.37773595718731), ('AT4G39770', 60.52099436746333)]",384
